	Indoor Sensors- Multihop
		
Reading#	Mote ID	Humidity	Tepmrature	Label
2526	4	48.32	27.74	0
2527	4	48.32	27.75	0
2528	4	48.32	27.75	0
2529	4	48.32	27.74	0
2530	4	48.32	27.75	0
2531	4	48.35	27.75	0
2532	4	48.35	27.74	0
2533	4	48.42	27.74	0
2534	4	48.48	27.76	0
2535	4	48.64	27.75	0
2536	4	48.58	27.75	0
2537	4	48.48	27.75	0
2538	4	48.48	27.74	0
2539	4	48.45	27.75	0
2540	4	48.48	27.75	0
2541	4	48.48	27.76	0
2542	4	48.51	27.75	0
2543	4	48.48	27.75	0
2544	4	48.48	27.75	0
2545	4	48.51	27.75	0
2546	4	48.55	27.75	0
2547	4	48.58	27.75	0
2548	4	48.55	27.75	0
2549	4	48.51	27.75	0
2550	4	48.48	27.75	0
2551	4	48.51	27.76	0
2552	4	48.48	27.75	0
2553	4	48.51	27.76	0
2554	4	48.51	27.76	0
2555	4	48.58	27.75	0
2556	4	48.55	27.75	0
2557	4	48.55	27.75	0
2558	4	48.51	27.76	0
2559	4	48.55	27.75	0
2560	4	48.55	27.76	0
2561	4	48.51	27.77	0
2562	4	48.55	27.77	0
2563	4	48.51	27.77	0
2564	4	48.51	27.77	0
2565	4	48.51	27.79	0
2566	4	48.55	27.78	0
2567	4	48.58	27.79	0
2568	4	48.58	27.79	0
2569	4	48.61	27.78	0
2570	4	48.64	27.8	0
2571	4	48.64	27.79	0
2572	4	48.64	27.79	0
2573	4	48.68	27.78	0
2574	4	48.68	27.78	0
2575	4	48.71	27.78	0
2576	4	48.71	27.77	0
2577	4	48.68	27.79	0
2578	4	48.68	27.79	0
2579	4	48.64	27.79	0
2580	4	48.61	27.79	0
2581	4	48.64	27.79	0
2582	4	48.68	27.78	0
2583	4	48.77	27.78	0
2584	4	48.77	27.79	0
2585	4	48.71	27.79	0
2586	4	48.68	27.79	0
2587	4	48.64	27.8	0
2588	4	48.58	27.8	0
2589	4	48.58	27.79	0
2590	4	48.51	27.79	0
2591	4	48.51	27.81	0
2592	4	48.48	27.79	0
2593	4	48.51	27.79	0
2594	4	48.55	27.8	0
2595	4	48.55	27.79	0
2596	4	48.61	27.79	0
2597	4	48.61	27.79	0
2598	4	48.64	27.8	0
2599	4	48.64	27.81	0
2600	4	48.71	27.81	0
2601	4	48.77	27.81	0
2602	4	48.77	27.83	0
2603	4	48.71	27.83	0
2604	4	48.74	27.83	0
2605	4	48.81	27.82	0
2606	4	48.74	27.82	0
2607	4	48.74	27.83	0
2608	4	48.71	27.83	0
2609	4	48.71	27.82	0
2610	4	48.68	27.82	0
2611	4	48.68	27.82	0
2612	4	48.64	27.83	0
2613	4	48.58	27.81	0
2614	4	48.58	27.81	0
2615	4	48.58	27.83	0
2616	4	48.55	27.83	0
2617	4	48.55	27.82	0
2618	4	48.58	27.82	0
2619	4	48.58	27.83	0
2620	4	48.58	27.81	0
2621	4	48.58	27.82	0
2622	4	48.58	27.82	0
2623	4	48.55	27.83	0
2624	4	48.55	27.83	0
2625	4	48.55	27.83	0
2626	4	48.58	27.84	0
2627	4	48.58	27.84	0
2628	4	48.58	27.85	0
2629	4	48.58	27.84	0
2630	4	48.58	27.85	0
2631	4	48.58	27.84	0
2632	4	48.55	27.84	0
2633	4	48.55	27.83	0
2634	4	48.51	27.84	0
2635	4	48.51	27.83	0
2636	4	48.55	27.85	0
2637	4	48.51	27.85	0
2638	4	48.58	27.84	0
2639	4	48.61	27.84	0
2640	4	48.61	27.85	0
2641	4	48.61	27.84	0
2642	4	48.58	27.85	0
2643	4	48.61	27.86	0
2644	4	48.61	27.85	0
2645	4	48.61	27.85	0
2646	4	48.64	27.85	0
2647	4	48.68	27.86	0
2648	4	48.71	27.86	0
2649	4	48.71	27.87	0
2650	4	48.71	27.85	0
2651	4	48.71	27.86	0
2652	4	48.71	27.85	0
2653	4	48.71	27.86	0
2654	4	48.71	27.84	0
2655	4	48.71	27.84	0
2656	4	48.68	27.84	0
2657	4	48.68	27.84	0
2658	4	48.64	27.86	0
2659	4	48.64	27.84	0
2660	4	48.64	27.86	0
2661	4	48.64	27.86	0
2662	4	48.64	27.86	0
2663	4	48.64	27.86	0
2664	4	48.64	27.86	0
2665	4	48.64	27.87	0
2666	4	48.64	27.87	0
2667	4	48.64	27.87	0
2668	4	48.64	27.87	0
2669	4	48.71	27.86	0
2670	4	48.84	27.86	0
2671	4	48.9	27.85	0
2672	4	48.97	27.88	0
2673	4	48.97	27.86	0
2674	4	48.94	27.87	0
2675	4	49.03	27.87	0
2676	4	48.97	27.87	0
2677	4	48.94	27.87	0
2678	4	48.9	27.88	0
2679	4	48.9	27.89	0
2680	4	48.94	27.89	0
2681	4	48.9	27.88	0
2682	4	48.9	27.89	0
2683	4	48.9	27.89	0
2684	4	48.9	27.91	0
2685	4	48.9	27.89	0
2686	4	48.94	27.89	0
2687	4	48.9	27.89	0
2688	4	48.97	27.89	0
2689	4	48.97	27.9	0
2690	4	49	27.91	0
2691	4	49	27.89	0
2692	4	49.03	27.89	0
2693	4	49.03	27.88	0
2694	4	49.1	27.88	0
2695	4	49.13	27.88	0
2696	4	49.16	27.87	0
2697	4	49.16	27.89	0
2698	4	49.16	27.88	0
2699	4	49.13	27.88	0
2700	4	49.13	27.89	0
2701	4	49.13	27.9	0
2702	4	49.1	27.91	0
2703	4	49.06	27.91	0
2704	4	49.06	27.91	0
2705	4	49.03	27.92	0
2706	4	49.03	27.92	0
2707	4	49.03	27.92	0
2708	4	49.03	27.92	0
2709	4	49.03	27.93	0
2710	4	49.06	27.92	0
2711	4	49.06	27.92	0
2712	4	49.06	27.91	0
2713	4	49.06	27.92	0
2714	4	49.1	27.91	0
2715	4	49.1	27.92	0
2716	4	49.1	27.91	0
2717	4	49.1	27.92	0
2718	4	49.1	27.92	0
2719	4	49.06	27.91	0
2720	4	49.03	27.92	0
2721	4	49.03	27.92	0
2722	4	49	27.93	0
2723	4	49.03	27.95	0
2724	4	49.03	27.94	0
2725	4	49.03	27.94	0
2726	4	49.06	27.95	0
2727	4	49.03	27.95	0
2728	4	49.03	27.94	0
2729	4	49.03	27.94	0
2730	4	49.03	27.93	0
2731	4	49.03	27.94	0
2732	4	49.03	27.94	0
2733	4	49	27.94	0
2734	4	48.97	27.94	0
2735	4	49.03	27.94	0
2736	4	49.1	27.95	0
2737	4	49.1	27.94	0
2738	4	49.03	27.94	0
2739	4	49.03	27.94	0
2740	4	48.97	27.94	0
2741	4	49.1	27.93	0
2742	4	49.13	27.94	0
2743	4	49.03	27.93	0
2744	4	49	27.93	0
2745	4	48.9	27.92	0
2746	4	48.9	27.91	0
2747	4	48.94	27.89	0
2748	4	49.1	27.89	0
2749	4	49.23	27.87	0
2750	4	49.29	27.86	0
2751	4	49.36	27.84	0
2752	4	49.29	27.83	0
2753	4	49.16	27.82	0
2754	4	49.06	27.81	0
2755	4	48.94	27.79	0
2756	4	48.84	27.78	0
2757	4	48.94	27.77	0
2758	4	48.94	27.75	0
2759	4	48.9	27.75	0
2760	4	48.97	27.74	0
2761	4	48.45	27.52	0
2762	4	48.51	27.52	0
2763	4	48.51	27.53	0
2764	4	48.38	27.53	0
2765	4	48.35	27.53	0
2766	4	48.29	27.52	0
2767	4	48.32	27.51	0
2768	4	48.32	27.5	0
2769	4	48.29	27.47	0
2770	4	48.32	27.47	0
2771	4	48.38	27.48	0
2772	4	48.48	27.47	0
2773	4	48.42	27.45	0
2774	4	48.38	27.47	0
2775	4	48.45	27.46	0
2776	4	48.38	27.46	0
2777	4	48.42	27.45	0
2778	4	48.38	27.44	0
2779	4	48.38	27.46	0
2780	4	48.42	27.44	0
2781	4	48.38	27.45	0
2782	4	48.48	27.46	0
2783	4	48.61	27.45	0
2784	4	48.48	27.45	0
2785	4	48.38	27.45	0
2786	4	48.35	27.46	0
2787	4	48.25	27.43	0
2788	4	48.25	27.44	0
2789	4	48.19	27.44	0
2790	4	48.25	27.44	0
2791	4	48.19	27.44	0
2792	4	48.09	27.44	0
2793	4	48.16	27.43	0
2794	4	48.12	27.43	0
2795	4	47.99	27.43	0
2796	4	48.03	27.41	0
2797	4	48.03	27.4	0
2798	4	47.99	27.41	0
2799	4	48.06	27.4	0
2800	4	48.06	27.43	0
2801	4	47.99	27.41	0
2802	4	47.99	27.41	0
2803	4	48.09	27.41	0
2804	4	48.12	27.41	0
2805	4	48.22	27.42	0
2806	4	48.16	27.43	0
2807	4	47.96	27.41	0
2808	4	47.93	27.39	0
2809	4	48.06	27.4	0
2810	4	48.06	27.4	0
2811	4	47.99	27.38	0
2812	4	47.93	27.38	0
2813	4	47.99	27.38	0
2814	4	48.03	27.38	0
2815	4	47.93	27.37	0
2816	4	47.96	27.37	0
2817	4	47.93	27.39	0
2818	4	47.93	27.38	0
2819	4	47.93	27.38	0
2820	4	47.83	27.37	0
2821	4	47.83	27.39	0
2822	4	47.83	27.38	0
2823	4	47.83	27.38	0
2824	4	47.83	27.37	0
2825	4	47.8	27.37	0
2826	4	47.8	27.37	0
2827	4	47.8	27.37	0
2828	4	47.8	27.35	0
2829	4	47.8	27.35	0
2830	4	47.8	27.36	0
2831	4	47.8	27.36	0
2832	4	47.67	27.34	0
2833	4	47.67	27.34	0
2834	4	47.6	27.34	0
2835	4	47.73	27.35	0
2836	4	47.86	27.35	0
2837	4	47.73	27.35	0
2838	4	47.67	27.34	0
2839	4	47.7	27.33	0
2840	4	47.86	27.33	0
2841	4	47.86	27.33	0
2842	4	47.93	27.33	0
2843	4	47.86	27.32	0
2844	4	47.73	27.33	0
2845	4	47.67	27.32	0
2846	4	47.67	27.33	0
2847	4	47.57	27.31	0
2848	4	47.6	27.32	0
2849	4	47.67	27.31	0
2850	4	47.57	27.31	0
2851	4	47.6	27.29	0
2852	4	47.73	27.29	0
2853	4	47.67	27.29	0
2854	4	47.67	27.29	0
2855	4	47.67	27.29	0
2856	4	47.67	27.28	0
2857	4	47.73	27.29	0
2858	4	47.86	27.28	0
2859	4	47.93	27.29	0
2860	4	47.9	27.3	0
2861	4	47.77	27.29	0
2862	4	47.9	27.29	0
2863	4	47.9	27.29	0
2864	4	47.93	27.29	0
2865	4	47.86	27.29	0
2866	4	47.86	27.29	0
2867	4	47.86	27.27	0
2868	4	47.86	27.29	0
2869	4	47.8	27.28	0
2870	4	47.73	27.29	0
2871	4	47.73	27.28	0
2872	4	47.73	27.29	0
2873	4	47.67	27.29	0
2874	4	47.64	27.28	0
2875	4	47.6	27.27	0
2876	4	47.57	27.28	0
2877	4	47.54	27.27	0
2878	4	47.54	27.28	0
2879	4	47.64	27.26	0
2880	4	47.64	27.27	0
2881	4	47.67	27.28	0
2882	4	47.73	27.27	0
2883	4	47.8	27.29	0
2884	4	47.8	27.28	0
2885	4	47.7	27.28	0
2886	4	47.6	27.27	0
2887	4	47.6	27.27	0
2888	4	47.6	27.26	0
2889	4	47.6	27.26	0
2890	4	47.47	27.25	0
2891	4	47.47	27.25	0
2892	4	47.54	27.24	0
2893	4	47.51	27.24	0
2894	4	47.47	27.23	0
2895	4	47.41	27.23	0
2896	4	47.51	27.24	0
2897	4	47.64	27.24	0
2898	4	47.8	27.24	0
2899	4	47.93	27.23	0
2900	4	48.09	27.24	0
2901	4	48.25	27.24	0
2902	4	48.29	27.24	0
2903	4	48.29	27.24	0
2904	4	48.16	27.24	0
2905	4	48.09	27.27	0
2906	4	48.19	27.27	0
2907	4	48.25	27.27	0
2908	4	48.12	27.29	0
2909	4	48.06	27.3	0
2910	4	47.93	27.29	0
2911	4	47.6	27.28	0
2912	4	47.28	27.29	0
2913	4	47.18	27.29	0
2914	4	47.15	27.29	0
2915	4	47.15	27.31	0
2916	4	47.21	27.31	0
2917	4	47.28	27.33	0
2918	4	47.31	27.33	0
2919	4	47.28	27.34	0
2920	4	47.34	27.35	0
2921	4	47.41	27.38	0
2922	4	47.41	27.37	0
2923	4	47.47	27.37	0
2924	4	47.51	27.38	0
2925	4	47.54	27.39	0
2926	4	47.6	27.4	0
2927	4	47.64	27.41	0
2928	4	47.64	27.41	0
2929	4	47.67	27.41	0
2930	4	47.7	27.41	0
2931	4	47.67	27.42	0
2932	4	47.6	27.4	0
2933	4	47.6	27.43	0
2934	4	47.67	27.43	0
2935	4	47.6	27.43	0
2936	4	47.6	27.43	0
2937	4	47.57	27.44	0
2938	4	47.6	27.44	0
2939	4	47.6	27.45	0
2940	4	47.6	27.45	0
2941	4	47.6	27.46	0
2942	4	47.6	27.47	0
2943	4	47.54	27.48	0
2944	4	47.54	27.49	0
2945	4	47.54	27.48	0
2946	4	47.6	27.51	0
2947	4	47.67	27.51	0
2948	4	47.7	27.53	0
2949	4	47.73	27.53	0
2950	4	47.8	27.53	0
2951	4	47.8	27.54	0
2952	4	47.77	27.54	0
2953	4	47.8	27.54	0
2954	4	47.8	27.55	0
2955	4	47.8	27.57	0
2956	4	47.8	27.57	0
2957	4	47.8	27.57	0
2958	4	47.73	27.58	0
2959	4	47.77	27.58	0
2960	4	47.77	27.59	0
2961	4	47.8	27.59	0
2962	4	47.83	27.6	0
2963	4	47.86	27.61	0
2964	4	47.9	27.62	0
2965	4	47.9	27.63	0
2966	4	47.9	27.63	0
2967	4	47.9	27.63	0
2968	4	47.9	27.63	0
2969	4	47.86	27.63	0
2970	4	47.83	27.64	0
2971	4	47.86	27.65	0
2972	4	47.86	27.64	0
2973	4	47.96	27.65	0
2974	4	47.99	27.65	0
2975	4	48.06	27.65	0
2976	4	48.06	27.66	0
2977	4	48.06	27.65	0
2978	4	48.06	27.66	0
2979	4	48.06	27.66	0
2980	4	48.03	27.67	0
2981	4	47.99	27.69	0
2982	4	47.96	27.69	0
2983	4	47.99	27.69	0
2984	4	47.96	27.7	0
2985	4	47.99	27.7	0
2986	4	48.03	27.72	0
2987	4	48.03	27.7	0
2988	4	47.99	27.71	0
2989	4	48.03	27.72	0
2990	4	48.06	27.71	0
2991	4	48.12	27.71	0
2992	4	48.19	27.71	0
2993	4	48.25	27.72	0
2994	4	48.35	27.71	0
2995	4	48.45	27.72	0
2996	4	48.48	27.71	0
2997	4	48.51	27.71	0
2998	4	48.55	27.73	0
2999	4	48.58	27.72	0
3000	4	48.58	27.72	0
3001	4	48.61	27.72	0
3002	4	48.61	27.73	0
3003	4	48.58	27.75	0
3004	4	48.61	27.74	0
3005	4	48.61	27.74	0
3006	4	48.61	27.75	0
3007	4	48.64	27.76	0
3008	4	48.68	27.75	0
3009	4	48.64	27.75	0
3010	4	48.68	27.76	0
3011	4	48.68	27.74	0
3012	4	48.68	27.74	0
3013	4	48.71	27.74	0
3014	4	48.71	27.75	0
3015	4	48.74	27.75	0
3016	4	48.71	27.74	0
3017	4	48.71	27.76	0
3018	4	48.71	27.75	0
3019	4	48.74	27.75	0
3020	4	48.74	27.77	0
3021	4	48.74	27.75	0
3022	4	48.71	27.77	0
3023	4	48.68	27.77	0
3024	4	48.68	27.78	0
3025	4	48.68	27.79	0
3026	4	48.68	27.77	0
3027	4	48.64	27.77	0
3028	4	48.68	27.77	0
3029	4	48.68	27.77	0
3030	4	48.71	27.77	0
3031	4	48.68	27.77	0
3032	4	48.71	27.77	0
3033	4	48.74	27.77	0
3034	4	48.77	27.78	0
3035	4	48.77	27.77	0
3036	4	48.84	27.79	0
3037	4	48.87	27.77	0
3038	4	48.87	27.79	0
3039	4	48.9	27.78	0
3040	4	48.87	27.79	0
3041	4	48.9	27.79	0
3042	4	48.9	27.79	0
3043	4	48.9	27.79	0
3044	4	48.97	27.8	0
3045	4	48.97	27.81	0
3046	4	48.97	27.8	0
3047	4	48.94	27.81	0
3048	4	48.97	27.82	0
3049	4	48.97	27.81	0
3050	4	48.97	27.81	0
3051	4	49	27.81	0
3052	4	49.03	27.81	0
3053	4	49.1	27.8	0
3054	4	49.48	27.79	0
3055	4	49.61	27.79	0
3056	4	49.55	27.79	0
3057	4	49.45	27.77	0
3058	4	49.16	27.79	0
3059	4	49.03	27.78	0
3060	4	49	27.79	0
3061	4	48.9	27.8	0
3062	4	48.58	27.81	0
3063	4	48.38	27.8	0
3064	4	48.19	27.8	0
3065	4	48.22	27.79	0
3066	4	48.32	27.78	0
3067	4	48.25	27.77	0
3068	4	48.19	27.78	0
3069	4	48.12	27.77	0
3070	4	48.03	27.76	0
3071	4	47.99	27.74	0
3072	4	48.12	27.75	0
3073	4	48.19	27.74	0
3074	4	48.19	27.75	0
3075	4	48.12	27.72	0
3076	4	48.06	27.72	0
3077	4	47.93	27.71	0
3078	4	47.86	27.72	0
3079	4	47.8	27.69	0
3080	4	47.73	27.69	0
3081	4	47.77	27.69	0
3082	4	47.73	27.68	0
3083	4	47.7	27.69	0
3084	4	47.7	27.68	0
3085	4	47.67	27.68	0
3086	4	47.67	27.69	0
3087	4	47.64	27.69	0
3088	4	47.6	27.67	0
3089	4	47.57	27.67	0
3090	4	47.57	27.67	0
3091	4	47.54	27.63	0
3092	4	47.57	27.62	0
3093	4	47.67	27.59	0
3094	4	47.64	27.56	0
3095	4	47.57	27.55	0
3096	4	47.73	27.55	0
3097	4	47.83	27.55	0
3098	4	47.99	27.55	0
3099	4	47.99	27.56	0
3100	4	47.93	27.55	0
3101	4	47.9	27.55	0
3102	4	47.86	27.54	0
3103	4	47.93	27.54	0
3104	4	47.93	27.55	0
3105	4	47.9	27.52	0
3106	4	47.83	27.53	0
3107	4	47.86	27.51	0
3108	4	47.93	27.53	0
3109	4	47.6	27.49	0
3110	4	47.44	27.47	0
3111	4	47.34	27.45	0
3112	4	47.6	27.45	0
3113	4	47.73	27.45	0
3114	4	47.67	27.45	0
3115	4	47.67	27.45	0
3116	4	47.67	27.44	0
3117	4	47.64	27.43	0
3118	4	47.64	27.43	0
3119	4	47.6	27.43	0
3120	4	47.57	27.42	0
3121	4	47.54	27.41	0
3122	4	47.47	27.39	0
3123	4	47.47	27.39	0
3124	4	47.47	27.4	0
3125	4	47.51	27.41	0
3126	4	47.41	27.38	0
3127	4	47.34	27.37	0
3128	4	47.21	27.35	0
3129	4	47.28	27.34	0
3130	4	47.31	27.33	0
3131	4	47.31	27.33	0
3132	4	47.24	27.31	0
3133	4	47.28	27.32	0
3134	4	47.28	27.31	0
3135	4	47.21	27.31	0
3136	4	47.21	27.28	0
3137	4	47.21	27.29	0
3138	4	47.15	27.27	0
3139	4	47.11	27.26	0
3140	4	47.05	27.27	0
3141	4	47.08	27.24	0
3142	4	47.08	27.25	0
3143	4	47.08	27.24	0
3144	4	47.02	27.22	0
3145	4	46.92	27.21	0
3146	4	46.89	27.21	0
3147	4	46.98	27.2	0
3148	4	47.08	27.19	0
3149	4	47.08	27.18	0
3150	4	47.08	27.17	0
3151	4	47.15	27.17	0
3152	4	47.11	27.15	0
3153	4	47.08	27.14	0
3154	4	47.08	27.14	0
3155	4	47.08	27.13	0
3156	4	47.05	27.12	0
3157	4	47.02	27.13	0
3158	4	46.95	27.1	0
3159	4	46.98	27.1	0
3160	4	47.02	27.09	0
3161	4	47.02	27.09	0
3162	4	47.02	27.09	0
3163	4	47.02	27.07	0
3164	4	47.02	27.05	0
3165	4	46.95	27.04	0
3166	4	46.95	27.03	0
3167	4	47.02	27.04	0
3168	4	47.02	27.03	0
3169	4	47.02	27.03	0
3170	4	47.02	27.03	0
3171	4	46.95	27.03	0
3172	4	46.95	27.02	0
3173	4	46.95	27.02	0
3174	4	46.92	27.01	0
3175	4	46.92	27	0
3176	4	46.92	26.99	0
3177	4	46.95	26.99	0
3178	4	46.95	26.99	0
3179	4	46.95	26.99	0
3180	4	46.95	26.99	0
3181	4	46.89	26.99	0
3182	4	46.82	26.97	0
3183	4	46.82	26.93	0
3184	4	46.82	26.93	0
3185	4	46.82	26.92	0
3186	4	46.85	26.92	0
3187	4	46.85	26.92	0
3188	4	46.85	26.91	0
3189	4	46.85	26.89	0
3190	4	46.82	26.89	0
3191	4	46.79	26.87	0
3192	4	46.79	26.87	0
3193	4	46.82	26.85	0
3194	4	46.89	26.85	0
3195	4	46.89	26.83	0
3196	4	46.89	26.84	0
3197	4	46.95	26.83	0
3198	4	46.89	26.81	0
3199	4	46.92	26.81	0
3200	4	46.89	26.83	0
3201	4	46.89	26.82	0
3202	4	46.85	26.83	0
3203	4	46.82	26.81	0
3204	4	46.82	26.8	0
3205	4	46.82	26.79	0
3206	4	46.82	26.77	0
3207	4	46.82	26.79	0
3208	4	46.85	26.79	0
3209	4	46.82	26.81	0
3210	4	46.82	26.8	0
3211	4	46.82	26.79	0
3212	4	46.82	26.79	0
3213	4	46.79	26.78	0
3214	4	46.82	26.77	0
3215	4	46.79	26.76	0
3216	4	46.82	26.75	0
3217	4	46.82	26.75	0
3218	4	46.82	26.74	0
3219	4	46.82	26.73	0
3220	4	46.82	26.72	0
3221	4	46.82	26.72	0
3222	4	46.85	26.73	0
3223	4	46.85	26.72	0
3224	4	46.82	26.72	0
3225	4	46.79	26.73	0
3226	4	46.79	26.73	0
3227	4	46.79	26.73	0
3228	4	46.75	26.71	0
3229	4	46.75	26.7	0
3230	4	46.75	26.69	0
3231	4	46.79	26.68	0
3232	4	46.75	26.67	0
3233	4	46.75	26.67	0
3234	4	46.75	26.67	0
3235	4	46.75	26.66	0
3236	4	46.75	26.65	0
3237	4	46.75	26.63	0
3238	4	46.82	26.64	0
3239	4	46.82	26.65	0
3240	4	46.82	26.63	0
3241	4	46.82	26.64	0
3242	4	46.82	26.63	0
3243	4	46.79	26.63	0
3244	4	46.79	26.63	0
3245	4	46.75	26.63	0
3246	4	46.75	26.63	0
3247	4	46.75	26.63	0
3248	4	46.72	26.62	0
3249	4	46.75	26.61	0
3250	4	46.72	26.6	0
3251	4	46.75	26.59	0
3252	4	46.75	26.61	0
3253	4	46.79	26.59	0
3254	4	46.75	26.58	0
3255	4	46.75	26.57	0
3256	4	46.75	26.58	0
3257	4	46.75	26.58	0
3258	4	46.72	26.57	0
3259	4	46.72	26.58	0
3260	4	46.69	26.58	0
3261	4	46.75	26.57	0
3262	4	46.75	26.55	0
3263	4	46.72	26.56	0
3264	4	46.72	26.58	0
3265	4	46.75	26.58	0
3266	4	46.75	26.57	0
3267	4	46.75	26.57	0
3268	4	46.75	26.58	0
3269	4	46.75	26.57	0
3270	4	46.75	26.58	0
3271	4	46.82	26.56	0
3272	4	46.85	26.56	0
3273	4	46.89	26.59	0
3274	4	47.08	26.61	0
3275	4	47.21	26.61	0
3276	4	47.28	26.63	0
3277	4	47.11	26.62	0
3278	4	46.95	26.63	0
3279	4	46.95	26.63	0
3280	4	46.92	26.63	0
3281	4	46.89	26.64	0
3282	4	46.89	26.65	0
3283	4	46.85	26.66	0
3284	4	46.85	26.66	0
3285	4	46.82	26.65	0
3286	4	46.82	26.66	0
3287	4	46.82	26.68	0
3288	4	46.82	26.67	0
3289	4	46.82	26.67	0
3290	4	46.85	26.67	0
3291	4	46.92	26.68	0
3292	4	46.92	26.68	0
3293	4	46.89	26.68	0
3294	4	46.89	26.7	0
3295	4	46.85	26.72	0
3296	4	46.85	26.73	0
3297	4	46.82	26.75	0
3298	4	46.85	26.76	0
3299	4	46.85	26.76	0
3300	4	46.89	26.78	0
3301	4	46.89	26.79	0
3302	4	46.89	26.8	0
3303	4	46.85	26.82	0
3304	4	46.79	26.85	0
3305	4	46.72	26.85	0
3306	4	46.69	26.86	0
3307	4	46.62	26.86	0
3308	4	46.49	26.86	0
3309	4	46.49	26.87	0
3310	4	46.49	26.88	0
3311	4	46.49	26.89	0
3312	4	46.49	26.89	0
3313	4	46.46	26.9	0
3314	4	46.46	26.9	0
3315	4	46.49	26.89	0
3316	4	46.52	26.9	0
3317	4	46.52	26.9	0
3318	4	46.56	26.9	0
3319	4	46.49	26.91	0
3320	4	46.56	26.92	0
3321	4	46.62	26.95	0
3322	4	46.66	26.95	0
3323	4	46.69	26.93	0
3324	4	46.69	26.94	0
3325	4	46.69	26.93	0
3326	4	46.66	26.92	0
3327	4	46.89	26.91	0
3328	4	47.02	26.9	0
3329	4	46.95	26.89	0
3330	4	46.95	26.91	0
3331	4	46.95	26.91	0
3332	4	46.89	26.91	0
3333	4	46.82	26.92	0
3334	4	46.82	26.92	0
3335	4	46.82	26.92	0
3336	4	46.89	26.91	0
3337	4	46.92	26.91	0
3338	4	46.95	26.91	0
3339	4	46.95	26.91	0
3340	4	47.02	26.89	0
3341	4	47.05	26.89	0
3342	4	47.02	26.89	0
3343	4	47.02	26.89	0
3344	4	47.08	26.89	0
3345	4	47.08	26.9	0
3346	4	47.05	26.91	0
3347	4	47.08	26.91	0
3348	4	47.02	26.9	0
3349	4	47.02	26.89	0
3350	4	47.02	26.89	0
3351	4	47.02	26.87	0
3352	4	46.98	26.87	0
3353	4	46.98	26.86	0
3354	4	46.98	26.85	0
3355	4	46.95	26.85	0
3356	4	46.92	26.83	0
3357	4	46.89	26.81	0
3358	4	46.89	26.83	0
3359	4	46.92	26.81	0
3360	4	47.02	26.81	0
3361	4	46.98	26.79	0
3362	4	46.98	26.79	0
3363	4	47.02	26.79	0
3364	4	46.92	26.77	0
3365	4	46.98	26.77	0
3366	4	47.02	26.77	0
3367	4	46.98	26.76	0
3368	4	47.02	26.76	0
3369	4	47.08	26.75	0
3370	4	47.08	26.74	0
3371	4	47.02	26.72	0
3372	4	46.95	26.71	0
3373	4	46.95	26.71	0
3374	4	46.98	26.71	0
3375	4	46.98	26.7	0
3376	4	47.02	26.71	0
3377	4	47.02	26.69	0
3378	4	46.95	26.69	0
3379	4	46.95	26.68	0
3380	4	46.95	26.68	0
3381	4	46.95	26.67	0
3382	4	46.98	26.69	0
3383	4	46.92	26.67	0
3384	4	46.92	26.68	0
3385	4	46.89	26.66	0
3386	4	46.95	26.66	0
3387	4	46.92	26.65	0
3388	4	46.92	26.63	0
3389	4	46.92	26.63	0
3390	4	46.95	26.61	0
3391	4	46.95	26.6	0
3392	4	47.02	26.6	0
3393	4	46.98	26.59	0
3394	4	46.98	26.59	0
3395	4	47.02	26.58	0
3396	4	47.02	26.59	0
3397	4	46.98	26.57	0
3398	4	46.98	26.57	0
3399	4	47.02	26.56	0
3400	4	46.98	26.55	0
3401	4	47.02	26.56	0
3402	4	46.98	26.56	0
3403	4	46.95	26.57	0
3404	4	46.92	26.57	0
3405	4	46.92	26.57	0
3406	4	46.92	26.56	0
3407	4	46.85	26.55	0
3408	4	46.85	26.57	0
3409	4	46.85	26.56	0
3410	4	46.82	26.56	0
3411	4	46.85	26.52	0
3412	4	46.85	26.51	0
3413	4	46.82	26.49	0
3414	4	46.82	26.48	0
3415	4	46.82	26.47	0
3416	4	46.89	26.45	0
3417	4	46.92	26.45	0
3418	4	46.95	26.46	0
3419	4	46.95	26.45	0
3420	4	46.95	26.45	0
3421	4	46.92	26.42	0
3422	4	46.95	26.43	0
3423	4	46.95	26.43	0
3424	4	46.95	26.43	0
3425	4	46.95	26.45	0
3426	4	46.89	26.45	0
3427	4	46.89	26.45	0
3428	4	46.89	26.44	0
3429	4	46.89	26.44	0
3430	4	46.85	26.42	0
3431	4	46.85	26.42	0
3432	4	46.89	26.4	0
3433	4	46.85	26.4	0
3434	4	46.89	26.41	0
3435	4	46.89	26.41	0
3436	4	46.89	26.41	0
3437	4	46.85	26.39	0
3438	4	46.85	26.39	0
3439	4	46.85	26.38	0
3440	4	46.89	26.38	0
3441	4	46.85	26.36	0
3442	4	46.82	26.36	0
3443	4	46.82	26.37	0
3444	4	46.82	26.37	0
3445	4	46.82	26.35	0
3446	4	46.82	26.36	0
3447	4	46.82	26.37	0
3448	4	46.82	26.37	0
3449	4	46.82	26.37	0
3450	4	46.79	26.37	0
3451	4	46.82	26.34	0
3452	4	46.85	26.34	0
3453	4	46.89	26.34	0
3454	4	46.92	26.33	0
3455	4	46.95	26.33	0
3456	4	46.95	26.33	0
